patientid	celltype	predicted_proportion	class	true_proportion	sample_size
CID4515	Mesenchymal cells	0.113882248608938	s2 10000	0.0593137254901961	10000
CID4515	Myeloid cells	0.129141552556278	s2 10000	0.183333333333333	10000
CID4515	Myoepithelial cells	0.0543480321580372	s2 10000	0.0485294117647059	10000
CID4515	T cells	0.0971537739913973	s2 10000	0.156862745098039	10000
CID4523	B cells	0	s2 10000	0.00541711809317443	10000
CID4523	Cycling cells	0.313111305449347	s2 10000	0.171180931744312	10000
CID4523	Endothelial cells	0.00894902065026059	s2 10000	0.00108342361863489	10000
CID4523	Epithelial cells	0.250765453301567	s2 10000	0.384615384615385	10000
CID4523	Mesenchymal cells	0.0539049840428802	s2 10000	0.0249187432286024	10000
CID4523	Myeloid cells	0.143780795465198	s2 10000	0.19501625135428	10000
CID4523	Myoepithelial cells	0.0568722926938552	s2 10000	0.0747562296858072	10000
CID4523	T cells	0.172616148396892	s2 10000	0.143011917659805	10000
GSM3099846	B cells	2.368484429019e-05	s2 10000	0.00316255534471853	10000
GSM3099846	Cycling cells	0	s2 10000	0.0569259962049336	10000
GSM3099846	Endothelial cells	0	s2 10000	0.00506008855154965	10000
GSM3099846	Epithelial cells	0.779193740723942	s2 10000	0.55629348513599	10000
GSM3099846	Mesenchymal cells	0.00505119555143355	s2 10000	0.0382669196710943	10000
GSM3099846	Myeloid cells	0.0210628343826124	s2 10000	0.00442757748260595	10000
GSM3099846	Myoepithelial cells	0.186601405949793	s2 10000	0.279253636938646	10000
GSM3099846	T cells	0.00806713854792892	s2 10000	0.0566097406704617	10000
GSM3099847	B cells	0	s2 10000	0.0024621878297573	10000
GSM3099847	Cycling cells	0	s2 10000	0.0777347871966233	10000
GSM3099847	Endothelial cells	0	s2 10000	0.00562785789658811	10000
GSM3099847	Epithelial cells	0.270106994261965	s2 10000	0.326767499120647	10000
GSM3099847	Mesenchymal cells	0.00098396479531996	s2 10000	0.0749208582483292	10000
GSM3099847	Myeloid cells	0.00251876389644295	s2 10000	0	10000
GSM3099847	Myoepithelial cells	0.726040555940958	s2 10000	0.463946535349982	10000
GSM3099847	T cells	0.00034972110531343	s2 10000	0.0485402743580725	10000
GSM3099848	B cells	0	s2 10000	0.00253646163601776	10000
GSM3099848	Cycling cells	0.0412268567487309	s2 10000	0.102409638554217	10000
GSM3099848	Endothelial cells	0.00010717489599371	s2 10000	0.00443880786303107	10000
GSM3099848	Epithelial cells	0.225076846316045	s2 10000	0.371908687381103	10000
GSM3099848	Mesenchymal cells	0.00177755753969426	s2 10000	0.0434369055168041	10000
GSM3099848	Myeloid cells	0.00462698391809255	s2 10000	0	10000
GSM3099848	Myoepithelial cells	0.727184580581444	s2 10000	0.423272035510463	10000
GSM3099848	T cells	0	s2 10000	0.051997463538364	10000
GSM3099849	B cells	0	s2 10000	0.00229809586342745	10000
GSM3099849	Cycling cells	0.00864421870980767	s2 10000	0.142153644123441	10000
GSM3099849	Endothelial cells	0.0001978902997121	s2 10000	0.000656598818122127	10000
GSM3099849	Epithelial cells	0.712466407641916	s2 10000	0.647078135259357	10000
GSM3099849	Mesenchymal cells	0.00049457477712783	s2 10000	0.010505581089954	10000
GSM3099849	Myeloid cells	0.00099740942085727	s2 10000	0	10000
GSM3099849	Myoepithelial cells	0.27719949915058	s2 10000	0.145436638214051	10000
GSM3099849	T cells	0	s2 10000	0.0518713066316481	10000
GSM5022599	B cells	0.00893595527702391	s2 10000	0.00960799385088393	10000
GSM5022599	Cycling cells	0.0605601337384996	s2 10000	0.0784012298232129	10000
GSM5022599	Endothelial cells	0.146821760959579	s2 10000	0.141813989239047	10000
GSM5022599	Epithelial cells	0.658988122539303	s2 10000	0.449269792467333	10000
GSM5022599	Mesenchymal cells	0.0655993990214359	s2 10000	0.122213681783244	10000
GSM5022599	Myeloid cells	0.00488015332613477	s2 10000	0.0361260568793236	10000
GSM5022599	Myoepithelial cells	0.0305600188075451	s2 10000	0.0434281322059954	10000
GSM5022599	T cells	0.0236544563304797	s2 10000	0.119139123750961	10000
GSM5022600	B cells	0	s2 10000	0.00271739130434783	10000
GSM5022600	Cycling cells	0.00247046981104219	s2 10000	0.046195652173913	10000
GSM5022600	Endothelial cells	0.0591384879522745	s2 10000	0.0557065217391304	10000
GSM5022600	Epithelial cells	0.753436769674085	s2 10000	0.44429347826087	10000
GSM5022600	Mesenchymal cells	0.0688464094574763	s2 10000	0.0801630434782609	10000
GSM5022600	Myeloid cells	0.0119008171956158	s2 10000	0.0339673913043478	10000
GSM5022600	Myoepithelial cells	0.0334447299333076	s2 10000	0.0230978260869565	10000
GSM5022600	T cells	0.0707623159761985	s2 10000	0.313858695652174	10000
GSM5022601	B cells	0.0222720648316833	s2 10000	0.00665622552858262	10000
GSM5022601	Cycling cells	0.00177300082772027	s2 10000	0.0563821456538763	10000
GSM5022601	Endothelial cells	0.330050740275628	s2 10000	0.183241973375098	10000
GSM5022601	Epithelial cells	0.459742902170342	s2 10000	0.313625685199687	10000
GSM5022601	Mesenchymal cells	0.116886633824471	s2 10000	0.223570869224746	10000
GSM5022601	Myeloid cells	0	s2 10000	0.0418950665622553	10000
GSM5022601	Myoepithelial cells	0.0232558131939186	s2 10000	0.0555990602975724	10000
GSM5022601	T cells	0.0460188448762374	s2 10000	0.119028974158183	10000
GSM5022602	B cells	0.0193982087746597	s2 10000	0.00438047559449312	10000
GSM5022602	Cycling cells	0.0123479842710176	s2 10000	0.0869837296620776	10000
GSM5022602	Endothelial cells	0.159384716029647	s2 10000	0.102628285356696	10000
GSM5022602	Epithelial cells	0.692336845464332	s2 10000	0.469962453066333	10000
GSM5022602	Mesenchymal cells	0.0913693916658984	s2 10000	0.158322903629537	10000
GSM5022602	Myeloid cells	0	s2 10000	0.0506883604505632	10000
GSM5022602	Myoepithelial cells	0.0145430122755845	s2 10000	0.0450563204005006	10000
GSM5022602	T cells	0.0106198415188611	s2 10000	0.0819774718397998	10000
GSM5022603	B cells	0.0081220987876933	s2 10000	0.00724054706355591	10000
GSM5022603	Cycling cells	0.0909295802560733	s2 10000	0.0667739340305712	10000
GSM5022603	Endothelial cells	0.248929100741602	s2 10000	0.142397425583266	10000
GSM5022603	Epithelial cells	0.462392337711328	s2 10000	0.3668543845535	10000
GSM5022603	Mesenchymal cells	0.15589033661336	s2 10000	0.254625905068383	10000
GSM5022603	Myeloid cells	0.0140285358810192	s2 10000	0.0703942075623492	10000
GSM5022603	Myoepithelial cells	0.0197080100089247	s2 10000	0.0466613032984714	10000
GSM5022603	T cells	0	s2 10000	0.0450522928399035	10000
TSMammary	B cells	0.0998309758137442	s2 10000	0.0133591898297781	10000
TSMammary	Cycling cells	0	s2 10000	0.0299504417151476	10000
TSMammary	Endothelial cells	0.00332734638033194	s2 10000	0.0456798103856927	10000
TSMammary	Epithelial cells	0.442323055688312	s2 10000	0.201249730661495	10000
TSMammary	Mesenchymal cells	0.109384410627388	s2 10000	0.246929541047188	10000
TSMammary	Myeloid cells	0.00498491983612471	s2 10000	0.0215470803706098	10000
TSMammary	Myoepithelial cells	0.258413268189186	s2 10000	0.0926524455936221	10000
TSMammary	T cells	0.0817360234649139	s2 10000	0.348631760396466	10000
sc5rJUQ026	B cells	0.0474512978386545	s2 10000	0.0755102040816327	10000
sc5rJUQ026	Cycling cells	0.0273020500968218	s2 10000	0.0231292517006803	10000
sc5rJUQ026	Endothelial cells	0.0183692213684691	s2 10000	0.0108843537414966	10000
sc5rJUQ026	Epithelial cells	0.0215952569396053	s2 10000	0.0612244897959184	10000
sc5rJUQ026	Mesenchymal cells	0.174646162687843	s2 10000	0.0870748299319728	10000
sc5rJUQ026	Myeloid cells	0.0502126443823871	s2 10000	0.027891156462585	10000
sc5rJUQ026	Myoepithelial cells	0	s2 10000	0.0272108843537415	10000
sc5rJUQ026	T cells	0.66042336668622	s2 10000	0.687074829931973	10000
sc5rJUQ033	B cells	0.11630865368583	s2 10000	0.114222549742078	10000
sc5rJUQ033	Cycling cells	0.117356138674743	s2 10000	0.0423728813559322	10000
sc5rJUQ033	Endothelial cells	0.00915370764368354	s2 10000	0.00736919675755343	10000
sc5rJUQ033	Epithelial cells	0.0061952275525933	s2 10000	0.0364775239498895	10000
sc5rJUQ033	Mesenchymal cells	0.0383301333265097	s2 10000	0.0106853352984525	10000
sc5rJUQ033	Myeloid cells	0.219348540685306	s2 10000	0.150700073691968	10000
sc5rJUQ033	Myoepithelial cells	0.0114865223628761	s2 10000	0.00184229918938836	10000
sc5rJUQ033	T cells	0.481821076068459	s2 10000	0.636330140014738	10000
sc5rJUQ039	B cells	0.0312421846399331	s2 10000	0.250475586556753	10000
sc5rJUQ039	Cycling cells	0	s2 10000	0.00190234622701332	10000
sc5rJUQ039	Endothelial cells	0.111753149504997	s2 10000	0.046290424857324	10000
sc5rJUQ039	Epithelial cells	0.032099651748135	s2 10000	0.046290424857324	10000
sc5rJUQ039	Mesenchymal cells	0.0580848362150172	s2 10000	0.0355104629042486	10000
sc5rJUQ039	Myeloid cells	0.0437584915095086	s2 10000	0.0266328471781864	10000
sc5rJUQ039	Myoepithelial cells	0.011645441103136	s2 10000	0.0507292327203551	10000
sc5rJUQ039	T cells	0.711416245279274	s2 10000	0.542168674698795	10000
sc5rJUQ042	B cells	0	s2 10000	0.113161131611316	10000
sc5rJUQ042	Cycling cells	0	s2 10000	0.00492004920049201	10000
sc5rJUQ042	Endothelial cells	0.153574707430134	s2 10000	0.0656006560065601	10000
sc5rJUQ042	Epithelial cells	0.0716242898725296	s2 10000	0.0680606806068061	10000
sc5rJUQ042	Mesenchymal cells	0.185478680483122	s2 10000	0.129971299712997	10000
sc5rJUQ042	Myeloid cells	0.0368114596130136	s2 10000	0.031160311603116	10000
sc5rJUQ042	Myoepithelial cells	0.00052184092543597	s2 10000	0.041410414104141	10000
sc5rJUQ042	T cells	0.551989021675765	s2 10000	0.545715457154572	10000
sc5rJUQ043	B cells	0	s2 10000	0.0689655172413793	10000
sc5rJUQ043	Cycling cells	0.0151834439599733	s2 10000	0.0172413793103448	10000
sc5rJUQ043	Endothelial cells	0.161635767158542	s2 10000	0.103448275862069	10000
sc5rJUQ043	Epithelial cells	0.0183636048141392	s2 10000	0.0862068965517242	10000
sc5rJUQ043	Mesenchymal cells	0.216396573206964	s2 10000	0.0862068965517242	10000
sc5rJUQ043	Myeloid cells	0.0101863163248814	s2 10000	0	10000
sc5rJUQ043	Myoepithelial cells	0.0148772207528425	s2 10000	0.172413793103448	10000
sc5rJUQ043	T cells	0.563357073782658	s2 10000	0.46551724137931	10000
sc5rJUQ045	B cells	0	s2 10000	0.00946372239747634	10000
sc5rJUQ045	Cycling cells	0.238941782883283	s2 10000	0.110410094637224	10000
sc5rJUQ045	Endothelial cells	0.0763040681817593	s2 10000	0.0299684542586751	10000
sc5rJUQ045	Epithelial cells	0.0506264472277983	s2 10000	0.39589905362776	10000
sc5rJUQ045	Mesenchymal cells	0.185593803871798	s2 10000	0.107255520504732	10000
sc5rJUQ045	Myeloid cells	0.191657796533192	s2 10000	0.0899053627760252	10000
sc5rJUQ045	Myoepithelial cells	0.0810333352786928	s2 10000	0.129337539432177	10000
sc5rJUQ045	T cells	0.175842766023477	s2 10000	0.127760252365931	10000
sc5rJUQ046	B cells	0.0533028928495287	s2 10000	0.0557228915662651	10000
sc5rJUQ046	Cycling cells	0.0726123145628015	s2 10000	0.036144578313253	10000
sc5rJUQ046	Endothelial cells	0.170793043272052	s2 10000	0.0978915662650602	10000
sc5rJUQ046	Epithelial cells	0.0145691346933814	s2 10000	0.120481927710843	10000
sc5rJUQ046	Mesenchymal cells	0.0525036252860914	s2 10000	0.0271084337349398	10000
sc5rJUQ046	Myeloid cells	0.0604336433071143	s2 10000	0.0602409638554217	10000
sc5rJUQ046	Myoepithelial cells	0.0546623849122896	s2 10000	0.0632530120481928	10000
sc5rJUQ046	T cells	0.521122961116741	s2 10000	0.539156626506024	10000
sc5rJUQ050	B cells	0	s2 10000	0.031959629941127	10000
sc5rJUQ050	Cycling cells	0.0199032812942238	s2 10000	0.0100925147182506	10000
sc5rJUQ050	Endothelial cells	0.0360090319346789	s2 10000	0.0134566862910008	10000
sc5rJUQ050	Epithelial cells	0.00535319422277528	s2 10000	0.0689655172413793	10000
sc5rJUQ050	Mesenchymal cells	0.731272261205349	s2 10000	0.527333894028596	10000
sc5rJUQ050	Myeloid cells	0.107614466684116	s2 10000	0.108494533221194	10000
sc5rJUQ050	Myoepithelial cells	0	s2 10000	0.0698065601345669	10000
sc5rJUQ050	T cells	0.0998477646588565	s2 10000	0.169890664423886	10000
sc5rJUQ051	B cells	0.00065366514329902	s2 10000	0.0504504504504505	10000
sc5rJUQ051	Cycling cells	0.0293051954634422	s2 10000	0.0036036036036036	10000
sc5rJUQ051	Endothelial cells	0.014899992267199	s2 10000	0.018018018018018	10000
sc5rJUQ051	Epithelial cells	0.00270472709242827	s2 10000	0.00540540540540541	10000
sc5rJUQ051	Mesenchymal cells	0.0028046548334187	s2 10000	0.0036036036036036	10000
sc5rJUQ051	Myeloid cells	0.27869143556467	s2 10000	0.293693693693694	10000
sc5rJUQ051	Myoepithelial cells	0.0261246312282786	s2 10000	0.00900900900900901	10000
sc5rJUQ051	T cells	0.644815698407264	s2 10000	0.616216216216216	10000
sc5rJUQ053	B cells	0.0547802331972205	s2 10000	0.0936374549819928	10000
sc5rJUQ053	Cycling cells	0.0465245924858265	s2 10000	0.0474189675870348	10000
sc5rJUQ053	Endothelial cells	0.0168174040771016	s2 10000	0.0132052821128451	10000
sc5rJUQ053	Epithelial cells	0.0605474545600958	s2 10000	0.127851140456183	10000
sc5rJUQ053	Mesenchymal cells	0.100843199033565	s2 10000	0.0528211284513806	10000
sc5rJUQ053	Myeloid cells	0.123147414935198	s2 10000	0.0702280912364946	10000
sc5rJUQ053	Myoepithelial cells	0.0239890960163339	s2 10000	0.0486194477791116	10000
sc5rJUQ053	T cells	0.573350605694659	s2 10000	0.546218487394958	10000
sc5rJUQ058	B cells	0.00101563907506731	s2 10000	0.0277777777777778	10000
sc5rJUQ058	Cycling cells	0.0467876050175895	s2 10000	0.0138888888888889	10000
sc5rJUQ058	Endothelial cells	0.0188114289658796	s2 10000	0.0185185185185185	10000
sc5rJUQ058	Epithelial cells	0.00352293909977366	s2 10000	0.0277777777777778	10000
sc5rJUQ058	Mesenchymal cells	0.0128580093102114	s2 10000	0.0138888888888889	10000
sc5rJUQ058	Myeloid cells	0.232198982659432	s2 10000	0.24537037037037	10000
sc5rJUQ058	Myoepithelial cells	0.0343532838996743	s2 10000	0.00925925925925926	10000
sc5rJUQ058	T cells	0.650452111972372	s2 10000	0.643518518518519	10000
sc5rJUQ060	B cells	0.0336070046352379	s2 10000	0.163230240549828	10000
sc5rJUQ060	Cycling cells	0.0313318749243394	s2 10000	0.00801832760595647	10000
sc5rJUQ060	Endothelial cells	0.0158702817609283	s2 10000	0.00458190148911799	10000
sc5rJUQ060	Epithelial cells	0.00148361019672025	s2 10000	0.00630011454753723	10000
sc5rJUQ060	Mesenchymal cells	0.0119174081605864	s2 10000	0.00630011454753723	10000
sc5rJUQ060	Myeloid cells	0.0261699145065822	s2 10000	0.0160366552119129	10000
sc5rJUQ060	Myoepithelial cells	0.00581797946151006	s2 10000	0.00286368843069874	10000
sc5rJUQ060	T cells	0.873801926354096	s2 10000	0.792668957617411	10000
sc5rJUQ064	B cells	0	s2 10000	0.00572519083969466	10000
sc5rJUQ064	Cycling cells	0.0444094113215126	s2 10000	0.0944656488549618	10000
sc5rJUQ064	Endothelial cells	0.184838932460797	s2 10000	0.0524809160305344	10000
sc5rJUQ064	Epithelial cells	0.30061747435517	s2 10000	0.66412213740458	10000
sc5rJUQ064	Mesenchymal cells	0.265070243243312	s2 10000	0.0515267175572519	10000
sc5rJUQ064	Myeloid cells	0.153713784741852	s2 10000	0.0353053435114504	10000
sc5rJUQ064	Myoepithelial cells	0	s2 10000	0.0286259541984733	10000
sc5rJUQ064	T cells	0.0513501538773574	s2 10000	0.0677480916030534	10000
scrJUQ059	B cells	0.0574313824214052	s2 10000	0.0417558886509636	10000
scrJUQ059	Cycling cells	0.16746445990997	s2 10000	0.0674518201284797	10000
scrJUQ059	Endothelial cells	0.00473481617903083	s2 10000	0.00321199143468951	10000
scrJUQ059	Epithelial cells	0	s2 10000	0.0460385438972163	10000
scrJUQ059	Mesenchymal cells	0.00053071128799888	s2 10000	0.00214132762312634	10000
scrJUQ059	Myeloid cells	0.174597433531577	s2 10000	0.281584582441114	10000
scrJUQ059	Myoepithelial cells	0.00748639431222404	s2 10000	0.00535331905781585	10000
scrJUQ059	T cells	0.587754802357795	s2 10000	0.552462526766595	10000
scrJUQ068	B cells	0.0366418430274285	s2 10000	0.0388848129126926	10000
scrJUQ068	Cycling cells	0.00898045807053046	s2 10000	0.0513573000733676	10000
scrJUQ068	Endothelial cells	0	s2 10000	0.0066030814380044	10000
scrJUQ068	Epithelial cells	0.382182343267173	s2 10000	0.319148936170213	10000
scrJUQ068	Mesenchymal cells	0.0284941181753032	s2 10000	0.0102714600146735	10000
scrJUQ068	Myeloid cells	0.194919151367062	s2 10000	0.177549523110785	10000
scrJUQ068	Myoepithelial cells	0.156116348360107	s2 10000	0.104915627292737	10000
scrJUQ068	T cells	0.192665737732397	s2 10000	0.291269258987528	10000
scrJUQ070	B cells	0	s2 10000	0.0176470588235294	10000
scrJUQ070	Cycling cells	0.0327771905817983	s2 10000	0.0529411764705882	10000
scrJUQ070	Endothelial cells	0.180958478471313	s2 10000	0.0764705882352941	10000
scrJUQ070	Epithelial cells	0.417256096744873	s2 10000	0.341176470588235	10000
scrJUQ070	Mesenchymal cells	0.0997707690957666	s2 10000	0.0352941176470588	10000
scrJUQ070	Myeloid cells	0.0144245793257408	s2 10000	0.0176470588235294	10000
scrJUQ070	Myoepithelial cells	0.0499606705479774	s2 10000	0.123529411764706	10000
scrJUQ070	T cells	0.204852215232531	s2 10000	0.335294117647059	10000
scrJUQ072	B cells	0.0852056460014913	s2 10000	0.12280701754386	10000
scrJUQ072	Cycling cells	0.0608096000360184	s2 10000	0.0350877192982456	10000
scrJUQ072	Endothelial cells	0.0606166179898409	s2 10000	0.043859649122807	10000
scrJUQ072	Epithelial cells	0.0427338609618475	s2 10000	0.0614035087719298	10000
scrJUQ072	Mesenchymal cells	0.272452050288892	s2 10000	0.131578947368421	10000
scrJUQ072	Myeloid cells	0.0755294800383542	s2 10000	0.0964912280701754	10000
scrJUQ072	Myoepithelial cells	0.0259867446593914	s2 10000	0.0350877192982456	10000
scrJUQ072	T cells	0.376666000024165	s2 10000	0.473684210526316	10000
CID3946	B cells	0.0112795221827922	s3 10000	0.00645161290322581	10000
CID3946	Cycling cells	0	s3 10000	0	10000
CID3946	Endothelial cells	0.220585724642785	s3 10000	0.0967741935483871	10000
CID3946	Epithelial cells	0.00976231003080119	s3 10000	0	10000
CID3946	Mesenchymal cells	0.396630803443454	s3 10000	0.309677419354839	10000
CID3946	Myeloid cells	0.0952704890334662	s3 10000	0.141935483870968	10000
CID3946	Myoepithelial cells	0.0062074091262804	s3 10000	0.32258064516129	10000
CID3946	T cells	0.260263741540421	s3 10000	0.12258064516129	10000
CID44041	B cells	0.0104518137415992	s3 10000	0.0853868194842407	10000
CID44041	Cycling cells	0.0301981855250233	s3 10000	0	10000
CID44041	Endothelial cells	0.0845187920315307	s3 10000	0.0681948424068768	10000
CID44041	Epithelial cells	0.108733251372788	s3 10000	0.06189111747851	10000
CID44041	Mesenchymal cells	0.509614664694589	s3 10000	0.326074498567335	10000
CID44041	Myeloid cells	0.0622234041247653	s3 10000	0.0487106017191977	10000
CID44041	Myoepithelial cells	0.00092664405359334	s3 10000	0.0578796561604585	10000
CID44041	T cells	0.193333244456112	s3 10000	0.351862464183381	10000
CID4465	B cells	0.581547224190567	s3 10000	0.129973474801061	10000
CID4465	Cycling cells	0.132138770674274	s3 10000	0.135278514588859	10000
CID4465	Endothelial cells	0.100169272271234	s3 10000	0.19893899204244	10000
CID4465	Epithelial cells	0.0104797427097388	s3 10000	0.111405835543767	10000
CID4465	Mesenchymal cells	0.143958056629988	s3 10000	0.20159151193634	10000
CID4465	Myeloid cells	0.0315316384871683	s3 10000	0.161803713527851	10000
CID4465	Myoepithelial cells	0.00017529503702932	s3 10000	0.0503978779840849	10000
CID4465	T cells	0	s3 10000	0.0106100795755968	10000
CID4495	B cells	0.114866358558976	s3 10000	0.194401544401544	10000
CID4495	Cycling cells	0.178975463342806	s3 10000	0.0494208494208494	10000
CID4495	Endothelial cells	0.0225481494560773	s3 10000	0.0123552123552124	10000
